"ACTICRE B","2015-11-27",25.7755
"ACTICRE B","2015-11-26",25.7609
"ACTICRE B","2015-11-25",25.7705
"ACTICRE B","2015-11-23",25.7738
"ACTICRE B","2015-11-20",25.6571
"ACTICRE B","2015-11-19",25.2012
"ACTICRE B","2015-11-18",25.0516
"ACTICRE B","2015-11-17",25.0231
"ACTICRE B","2015-11-13",25.2865
"ACTICRE B","2015-11-12",25.2934
"ACTICRE B","2015-11-11",25.2831
"ACTICRE B","2015-11-09",25.5621
"ACTICRE B","2015-11-06",25.688
"ACTICRE B","2015-11-05",25.7113
"ACTICRE B","2015-11-04",25.7436
"ACTICRE B","2015-11-03",25.7092
"ACTICRE B","2015-10-30",25.8027
"ACTICRE B","2015-10-29",25.8749
"ACTICRE B","2015-10-28",26.0247
"ACTICRE B","2015-10-27",26.1309
"ACTICRE B","2015-10-26",26.2774
"ACTICRE B","2015-10-23",26.2028
"ACTICRE B","2015-10-22",26.3087
"ACTICRE B","2015-10-21",26.332
"ACTICRE B","2015-10-20",26.3162
"ACTICRE B","2015-10-19",26.2315
"ACTICRE B","2015-10-16",26.196
"ACTICRE B","2015-10-15",26.2482
"ACTICRE B","2015-10-14",26.3085
"ACTICRE B","2015-10-13",26.2468
"ACTICRE B","2015-10-12",26.2384
"ACTICRE B","2015-10-09",26.0344
"ACTICRE B","2015-10-08",25.791
"ACTICRE B","2015-10-07",25.6638
"ACTICRE B","2015-10-06",25.6713
"ACTICRE B","2015-10-05",25.4448
"ACTICRE B","2015-10-02",25.2597
"ACTICRE B","2015-10-01",25.1098
"ACTICRE B","2015-09-30",24.9118
"ACTICRE B","2015-09-29",24.9083
"ACTICRE B","2015-09-28",25.2042
"ACTICRE B","2015-09-25",25.085
"ACTICRE B","2015-09-24",25.1715
"ACTICRE B","2015-09-23",25.2972
"ACTICRE B","2015-09-22",25.4011
"ACTICRE B","2015-09-21",25.4373
"ACTICRE B","2015-09-18",25.4295
"ACTICRE B","2015-09-17",25.1686
"ACTICRE B","2015-09-15",25.094
"ACTICRE B","2015-09-14",25.0733
"ACTICRE B","2015-09-11",25.0281
"ACTICRE B","2015-09-10",24.891
"ACTICRE B","2015-09-09",24.7803
"ACTICRE B","2015-09-08",24.6625
"ACTICRE B","2015-09-07",24.6119
"ACTICRE B","2015-09-04",24.7921
"ACTICRE B","2015-09-03",24.697
"ACTICRE B","2015-09-02",24.637
"ACTICRE B","2015-09-01",24.9924
"ACTICRE B","2015-08-31",24.9919
"ACTICRE B","2015-08-28",24.9653
"ACTICRE B","2015-08-27",24.5087
"ACTICRE B","2015-08-26",24.3728
"ACTICRE B","2015-08-25",24.1786
"ACTICRE B","2015-08-24",24.7087
"ACTICRE B","2015-08-21",25.2617
"ACTICRE B","2015-08-20",25.4469
"ACTICRE B","2015-08-19",25.5909
"ACTICRE B","2015-08-18",25.7147
"ACTICRE B","2015-08-17",25.7857
"ACTICRE B","2015-08-14",25.9062
"ACTICRE B","2015-08-13",25.9876
"ACTICRE B","2015-08-12",26.1705
"ACTICRE B","2015-08-11",26.4018
"ACTICRE B","2015-08-10",26.3476
"ACTICRE B","2015-08-07",26.2699
"ACTICRE B","2015-08-06",26.3511
"ACTICRE B","2015-08-04",26.3076
"ACTICRE B","2015-08-03",26.3194
"ACTICRE B","2015-07-31",26.2675
"ACTICRE B","2015-07-30",26.3108
"ACTICRE B","2015-07-29",26.2755
"ACTICRE B","2015-07-28",26.1524
"ACTICRE B","2015-07-27",26.4318
"ACTICRE B","2015-07-24",26.6784
"ACTICRE B","2015-07-23",26.6456
"ACTICRE B","2015-07-22",26.7805
"ACTICRE B","2015-07-21",26.7691
"ACTICRE B","2015-07-20",26.6506
"ACTICRE B","2015-07-17",26.6468
"ACTICRE B","2015-07-16",26.6002
"ACTICRE B","2015-07-15",26.645
"ACTICRE B","2015-07-14",26.5364
"ACTICRE B","2015-07-13",26.575
"ACTICRE B","2015-07-10",26.3629
"ACTICRE B","2015-07-09",26.1442
"ACTICRE B","2015-07-08",26.2866
"ACTICRE B","2015-07-07",26.2046
