SURIPC BF,2015-12-31,6.58953
SURIPC BF,2015-12-30,6.6483
SURIPC BF,2015-12-29,6.64981
SURIPC BF,2015-12-28,6.67005
SURIPC BF,2015-12-24,6.68082
SURIPC BF,2015-12-23,6.64302
SURIPC BF,2015-12-22,6.61798
SURIPC BF,2015-12-21,6.58478
SURIPC BF,2015-12-18,6.6732
SURIPC BF,2015-12-17,6.66014
SURIPC BF,2015-12-16,6.58111
SURIPC BF,2015-12-15,6.4285
SURIPC BF,2015-12-14,6.44395
SURIPC BF,2015-12-11,6.51443
SURIPC BF,2015-12-09,6.48364
SURIPC BF,2015-12-08,6.54841
SURIPC BF,2015-12-07,6.60055
SURIPC BF,2015-12-04,6.60782
SURIPC BF,2015-12-03,6.66792
SURIPC BF,2015-12-02,6.75566
SURIPC BF,2015-12-01,6.67055
SURIPC BF,2015-11-30,6.79656
