SURIPC BOE4,2015-12-31,7.51044
SURIPC BOE4,2015-12-30,7.57693
SURIPC BOE4,2015-12-29,7.57817
SURIPC BOE4,2015-12-28,7.60074
SURIPC BOE4,2015-12-24,7.61107
SURIPC BOE4,2015-12-23,7.56752
SURIPC BOE4,2015-12-22,7.53852
SURIPC BOE4,2015-12-21,7.50023
SURIPC BOE4,2015-12-18,7.59948
SURIPC BOE4,2015-12-17,7.58413
SURIPC BOE4,2015-12-16,7.49366
SURIPC BOE4,2015-12-15,7.31942
SURIPC BOE4,2015-12-14,7.33654
SURIPC BOE4,2015-12-11,7.41537
SURIPC BOE4,2015-12-09,7.37939
SURIPC BOE4,2015-12-08,7.45262
SURIPC BOE4,2015-12-07,7.51149
SURIPC BOE4,2015-12-04,7.51832
SURIPC BOE4,2015-12-03,7.58623
SURIPC BOE4,2015-12-02,7.68555
SURIPC BOE4,2015-12-01,7.58825
SURIPC BOE4,2015-11-30,7.7311
