"BMV","2015-12-31",22.86
"BMV","2015-12-30",23.05
"BMV","2015-12-29",23.04
"BMV","2015-12-28",23.01
"BMV","2015-12-25",23.22
"BMV","2015-12-24",23.22
"BMV","2015-12-23",23.1
"BMV","2015-12-22",23.07
"BMV","2015-12-21",23.53
"BMV","2015-12-18",23.69
"BMV","2015-12-17",23.67
"BMV","2015-12-16",22.78
"BMV","2015-12-15",23.16
"BMV","2015-12-14",22.8
"BMV","2015-12-11",22.67
"BMV","2015-12-10",22.92
"BMV","2015-12-09",23.19
"BMV","2015-12-08",22.93
"BMV","2015-12-07",23.3
"BMV","2015-12-04",23.18
"BMV","2015-12-03",23.24
"BMV","2015-12-02",23.49
"BMV","2015-12-01",23.56
"BMV","2015-11-30",23.9
"BMV","2015-11-27",25.21
"BMV","2015-11-26",25.74
"BMV","2015-11-25",26.1
"BMV","2015-11-24",25.81
"BMV","2015-11-23",25.77
"BMV","2015-11-20",25.75
"BMV","2015-11-19",25.38
"BMV","2015-11-18",25.07
"BMV","2015-11-17",25.39
"BMV","2015-11-16",26.08
"BMV","2015-11-13",26.08
"BMV","2015-11-12",26.79
"BMV","2015-11-11",26.7
"BMV","2015-11-10",27.03
"BMV","2015-11-09",27.09
"BMV","2015-11-06",27.14
"BMV","2015-11-05",27.09
"BMV","2015-11-04",26.97
"BMV","2015-11-03",27.57
"BMV","2015-11-02",27.53
"BMV","2015-10-30",27.53
"BMV","2015-10-29",28.49
"BMV","2015-10-28",28.24
"BMV","2015-10-27",28.32
"BMV","2015-10-26",28.55
"BMV","2015-10-23",28.23
"BMV","2015-10-22",28.42
"BMV","2015-10-21",28.4
"BMV","2015-10-20",28.09
"BMV","2015-10-19",27.92
"BMV","2015-10-16",28.32
"BMV","2015-10-15",27.75
"BMV","2015-10-14",27.46
"BMV","2015-10-13",27.12
"BMV","2015-10-12",26.41
"BMV","2015-10-09",26.56
"BMV","2015-10-08",26.46
"BMV","2015-10-07",26.53
"BMV","2015-10-06",27.42
"BMV","2015-10-05",27.26
"BMV","2015-10-02",26.63
"BMV","2015-10-01",25.97
"BMV","2015-09-30",26.51
"BMV","2015-09-29",26.21
"BMV","2015-09-28",26.41
"BMV","2015-09-25",26.87
"BMV","2015-09-24",26.36
"BMV","2015-09-23",26.93
"BMV","2015-09-22",26.88
"BMV","2015-09-21",26.86
"BMV","2015-09-18",27.08
"BMV","2015-09-17",27.02
"BMV","2015-09-16",27.3
"BMV","2015-09-15",27.3
"BMV","2015-09-14",26.58
"BMV","2015-09-11",26.11
"BMV","2015-09-10",26.45
"BMV","2015-09-09",26.49
"BMV","2015-09-08",26.59
"BMV","2015-09-07",26.18
"BMV","2015-09-04",25.9
"BMV","2015-09-03",25.79
"BMV","2015-09-02",25.67
"BMV","2015-09-01",25.33
"BMV","2015-08-31",25.33
"BMV","2015-08-28",25.44
"BMV","2015-08-27",25.72
"BMV","2015-08-26",25.17
"BMV","2015-08-25",25.34
"BMV","2015-08-24",25.6
"BMV","2015-08-21",26.07
"BMV","2015-08-20",27
"BMV","2015-08-19",26.99
"BMV","2015-08-18",27.2
"BMV","2015-08-17",27.52
"BMV","2015-08-14",27.52
"BMV","2015-08-13",27.3
"BMV","2015-08-12",28.56
"BMV","2015-08-11",29.37
"BMV","2015-08-10",29.49
"BMV","2015-08-07",29.18
"BMV","2015-08-06",28.81
"BMV","2015-08-05",29
"BMV","2015-08-04",29.23
"BMV","2015-08-03",29.6
"BMV","2015-07-31",28.92
"BMV","2015-07-30",28.74
"BMV","2015-07-29",29.07
"BMV","2015-07-28",28.16
"BMV","2015-07-27",28.62
"BMV","2015-07-24",29.04
"BMV","2015-07-23",29.8
"BMV","2015-07-22",30.16
"BMV","2015-07-21",29.58
"BMV","2015-07-20",29.2
"BMV","2015-07-17",28.74
"BMV","2015-07-16",28.85
"BMV","2015-07-15",28.61
"BMV","2015-07-14",28.88
"BMV","2015-07-13",28.28
"BMV","2015-07-10",28.63
"BMV","2015-07-09",28.11
"BMV","2015-07-08",28.36
"BMV","2015-07-07",28.67
"BMV","2015-07-06",28.21
"BMV","2015-07-03",28.89
"BMV","2015-07-02",28.36
"BMV","2015-07-01",27.92
"BMV","2015-06-30",27.18
"BMV","2015-06-29",27.96
"BMV","2015-06-26",28.34
"BMV","2015-06-25",27.69
"BMV","2015-06-24",28.09
"BMV","2015-06-23",28.19
"BMV","2015-06-22",27.95
"BMV","2015-06-19",27.96
"BMV","2015-06-18",27.81
"BMV","2015-06-17",27.77
"BMV","2015-06-16",27.81
"BMV","2015-06-15",27.76
"BMV","2015-06-12",27.74
"BMV","2015-06-11",27.72
"BMV","2015-06-10",27.17
"BMV","2015-06-09",27.12
"BMV","2015-06-08",27.18
"BMV","2015-06-05",27.1
"BMV","2015-06-04",27.37
"BMV","2015-06-03",27.34
"BMV","2015-06-02",27.31
"BMV","2015-06-01",27.51
"BMV","2015-05-29",27.31
"BMV","2015-05-28",27.72
"BMV","2015-05-27",27.6
"BMV","2015-05-26",27.01
"BMV","2015-05-25",27.76
"BMV","2015-05-22",28.16
"BMV","2015-05-21",28.57
"BMV","2015-05-20",29.01
"BMV","2015-05-19",28.98
"BMV","2015-05-18",28.78
"BMV","2015-05-15",28.15
"BMV","2015-05-14",28
