"CETES_28D","2003-05-16",9.956650
"CETES_28D","2003-05-19",9.961733
"CETES_28D","2003-05-20",9.965181
"CETES_28D","2003-05-21",9.968039
"CETES_28D","2003-05-22",9.960956
"CETES_28D","2003-05-23",9.962875
"CETES_28D","2003-05-26",9.968467
"CETES_28D","2003-05-27",9.968950
"CETES_28D","2003-05-28",9.970117
"CETES_28D","2003-05-29",9.962200
"CETES_28D","2003-05-30",9.964000
"CETES_28D","2003-06-02",9.968733
"CETES_28D","2003-06-03",9.970292
"CETES_28D","2003-06-04",9.970728
"CETES_28D","2003-06-05",9.961033
"CETES_28D","2003-06-06",9.961300
"CETES_28D","2003-06-09",9.964467
"CETES_28D","2003-06-10",9.963583
"CETES_28D","2003-06-11",9.966694
"CETES_28D","2003-06-12",9.959322
"CETES_28D","2003-06-13",9.961000
"CETES_28D","2003-06-16",9.965400
"CETES_28D","2003-06-17",9.966458
"CETES_28D","2003-06-18",9.967000
"CETES_28D","2003-06-19",9.958856
"CETES_28D","2003-06-20",9.961075
"CETES_28D","2003-06-23",9.966000
"CETES_28D","2003-06-24",9.967544
"CETES_28D","2003-06-25",9.970056
"CETES_28D","2003-06-26",9.963911
"CETES_28D","2003-06-27",9.964600
"CETES_28D","2003-06-30",9.969667
"CETES_28D","2003-07-01",9.972208
"CETES_28D","2003-07-02",9.973539
"CETES_28D","2003-07-03",9.966244
"CETES_28D","2003-07-04",9.966775
"CETES_28D","2003-07-07",9.969533
"CETES_28D","2003-07-08",9.968950
"CETES_28D","2003-07-09",9.969689
"CETES_28D","2003-07-10",9.961967
"CETES_28D","2003-07-11",9.962950
"CETES_28D","2003-07-14",9.967533
"CETES_28D","2003-07-15",9.967864
"CETES_28D","2003-07-16",9.969750
"CETES_28D","2003-07-17",9.962433
"CETES_28D","2003-07-18",9.964825
"CETES_28D","2003-07-21",9.969800
"CETES_28D","2003-07-22",9.972464
"CETES_28D","2003-07-23",9.973783
"CETES_28D","2003-07-24",9.967256
"CETES_28D","2003-07-25",9.968425
"CETES_28D","2003-07-28",9.972467
"CETES_28D","2003-07-29",9.973869
"CETES_28D","2003-07-30",9.975128
"CETES_28D","2003-07-31",9.968422
"CETES_28D","2003-08-01",9.968800
"CETES_28D","2003-08-04",9.972400
"CETES_28D","2003-08-05",9.972911
"CETES_28D","2003-08-06",9.973967
"CETES_28D","2003-08-07",9.967178
"CETES_28D","2003-08-08",9.968575
